area,station,component,dateTime,value
Drammen,Backeparken,PM2.5,2021-01-13T00:00:00+01:00,5.0125
Drammen,Backeparken,PM2.5,2021-01-14T00:00:00+01:00,8.9208333333
Drammen,Backeparken,PM2.5,2021-01-15T00:00:00+01:00,12.0291666667
Drammen,Backeparken,PM2.5,2021-01-16T00:00:00+01:00,13.0875
Drammen,Backeparken,PM2.5,2021-01-17T00:00:00+01:00,33.1458333333
Drammen,Backeparken,PM2.5,2021-01-18T00:00:00+01:00,18.7625
Drammen,Backeparken,PM2.5,2021-01-19T00:00:00+01:00,11.8416666667
Drammen,Backeparken,PM2.5,2021-01-20T00:00:00+01:00,9.1875
Drammen,Backeparken,PM2.5,2021-01-21T00:00:00+01:00,4.9916666667
Drammen,Backeparken,PM2.5,2021-01-22T00:00:00+01:00,9.4333333333
Drammen,Backeparken,PM2.5,2021-01-23T00:00:00+01:00,14.2208333333
Drammen,Backeparken,PM2.5,2021-01-24T00:00:00+01:00,11.425
Drammen,Backeparken,PM2.5,2021-01-25T00:00:00+01:00,7.6333333333
Drammen,Backeparken,PM2.5,2021-01-26T00:00:00+01:00,13.4791666667
Drammen,Backeparken,PM2.5,2021-01-27T00:00:00+01:00,10.8708333333
Drammen,Backeparken,PM2.5,2021-01-28T00:00:00+01:00,18.6958333333
Drammen,Backeparken,PM2.5,2021-01-29T00:00:00+01:00,18.2458333333
Drammen,Backeparken,PM2.5,2021-01-30T00:00:00+01:00,18.4625
Drammen,Backeparken,PM2.5,2021-01-31T00:00:00+01:00,39.8916666667
Drammen,Backeparken,PM2.5,2021-02-01T00:00:00+01:00,21.0291666667
Drammen,Backeparken,PM2.5,2021-02-02T00:00:00+01:00,9.1708333333
Drammen,Backeparken,PM2.5,2021-02-03T00:00:00+01:00,14.9333333333
Drammen,Backeparken,PM2.5,2021-02-04T00:00:00+01:00,12.75
Drammen,Backeparken,PM2.5,2021-02-05T00:00:00+01:00,19.475
Drammen,Backeparken,PM2.5,2021-02-06T00:00:00+01:00,20.4208333333
Drammen,Backeparken,PM2.5,2021-02-07T00:00:00+01:00,21.3875
Drammen,Backeparken,PM2.5,2021-02-08T00:00:00+01:00,6.6291666667
Drammen,Backeparken,PM2.5,2021-02-09T00:00:00+01:00,10.0291666667
Drammen,Backeparken,PM2.5,2021-02-10T00:00:00+01:00,25.9166666667
Drammen,Backeparken,PM2.5,2021-02-11T00:00:00+01:00,13.6208333333
Drammen,Backeparken,PM2.5,2021-02-12T00:00:00+01:00,12.6583333333
Drammen,Backeparken,PM2.5,2021-02-13T00:00:00+01:00,23.4375
Drammen,Backeparken,PM2.5,2021-02-14T00:00:00+01:00,27.4708333333
Drammen,Backeparken,PM2.5,2021-02-15T00:00:00+01:00,19.9083333333
Drammen,Backeparken,PM2.5,2021-02-16T00:00:00+01:00,26.4125
Drammen,Backeparken,PM2.5,2021-02-17T00:00:00+01:00,4.3083333333
Drammen,Backeparken,PM2.5,2021-02-18T00:00:00+01:00,7.1041666667
Drammen,Backeparken,PM2.5,2021-02-19T00:00:00+01:00,10.525
Drammen,Backeparken,PM2.5,2021-02-20T00:00:00+01:00,14.0791666667
Drammen,Backeparken,PM2.5,2021-02-21T00:00:00+01:00,25.4125
Drammen,Backeparken,PM2.5,2021-02-22T00:00:00+01:00,26.6125
Drammen,Backeparken,PM2.5,2021-02-23T00:00:00+01:00,14.375
Drammen,Backeparken,PM2.5,2021-02-24T00:00:00+01:00,13.8916666667
Drammen,Backeparken,PM2.5,2021-02-25T00:00:00+01:00,12.8125
Drammen,Backeparken,PM2.5,2021-02-26T00:00:00+01:00,3.5125
Drammen,Backeparken,PM2.5,2021-02-27T00:00:00+01:00,11.175
Drammen,Backeparken,PM2.5,2021-02-28T00:00:00+01:00,8.1291666667
Drammen,Backeparken,PM2.5,2021-03-01T00:00:00+01:00,21.3590909091
Drammen,Backeparken,PM2.5,2021-03-02T00:00:00+01:00,7.3375
Drammen,Backeparken,PM2.5,2021-03-03T00:00:00+01:00,11.9375
Drammen,Backeparken,PM2.5,2021-03-04T00:00:00+01:00,5.6958333333
Drammen,Backeparken,PM2.5,2021-03-05T00:00:00+01:00,8.475
Drammen,Backeparken,PM2.5,2021-03-06T00:00:00+01:00,6.8875
Drammen,Backeparken,PM2.5,2021-03-07T00:00:00+01:00,7.1458333333
Drammen,Backeparken,PM2.5,2021-03-08T00:00:00+01:00,13.2166666667
Drammen,Backeparken,PM2.5,2021-03-09T00:00:00+01:00,7.825
Drammen,Backeparken,PM2.5,2021-03-10T00:00:00+01:00,5.0666666667
Drammen,Backeparken,PM2.5,2021-03-11T00:00:00+01:00,6.4958333333
Drammen,Backeparken,PM2.5,2021-03-12T00:00:00+01:00,13.0208333333
Drammen,Backeparken,PM2.5,2021-03-13T00:00:00+01:00,14.7791666667
Drammen,Backeparken,PM2.5,2021-03-14T00:00:00+01:00,8.4083333333
Drammen,Backeparken,PM2.5,2021-03-15T00:00:00+01:00,7.0541666667
Drammen,Backeparken,PM2.5,2021-03-16T00:00:00+01:00,3.7208333333
Drammen,Backeparken,PM2.5,2021-03-17T00:00:00+01:00,5.375
Drammen,Backeparken,PM2.5,2021-03-18T00:00:00+01:00,7.1708333333
Drammen,Backeparken,PM2.5,2021-03-19T00:00:00+01:00,4.8083333333
Drammen,Backeparken,PM2.5,2021-03-20T00:00:00+01:00,8.3083333333
Drammen,Backeparken,PM2.5,2021-03-21T00:00:00+01:00,2.2958333333
Drammen,Backeparken,PM2.5,2021-03-22T00:00:00+01:00,3.2666666667
Drammen,Backeparken,PM2.5,2021-03-23T00:00:00+01:00,3.9291666667
Drammen,Backeparken,PM2.5,2021-03-24T00:00:00+01:00,5.5875
Drammen,Backeparken,PM2.5,2021-03-25T00:00:00+01:00,9.0041666667
Drammen,Backeparken,PM2.5,2021-03-26T00:00:00+01:00,11.7541666667
Drammen,Backeparken,PM2.5,2021-03-27T00:00:00+01:00,8.5291666667
Drammen,Backeparken,PM2.5,2021-03-28T00:00:00+01:00,5.2333333333
Drammen,Backeparken,PM2.5,2021-03-29T00:00:00+01:00,4.6
Drammen,Backeparken,PM2.5,2021-03-30T00:00:00+01:00,3.2
Drammen,Backeparken,PM2.5,2021-03-31T00:00:00+01:00,4.0666666667
Drammen,Backeparken,PM2.5,2021-04-01T00:00:00+01:00,3.7666666667
Drammen,Backeparken,PM2.5,2021-04-02T00:00:00+01:00,2.8208333333
Drammen,Backeparken,PM2.5,2021-04-03T00:00:00+01:00,6.0083333333
Drammen,Backeparken,PM2.5,2021-04-04T00:00:00+01:00,4.4208333333
Drammen,Backeparken,PM2.5,2021-04-05T00:00:00+01:00,1.9708333333
Drammen,Backeparken,PM2.5,2021-04-06T00:00:00+01:00,1.975
Drammen,Backeparken,PM2.5,2021-04-07T00:00:00+01:00,3.8416666667
Drammen,Backeparken,PM2.5,2021-04-08T00:00:00+01:00,2.6666666667
Drammen,Backeparken,PM2.5,2021-04-09T00:00:00+01:00,1.8833333333
Drammen,Backeparken,PM2.5,2021-04-10T00:00:00+01:00,1.6
Drammen,Backeparken,PM2.5,2021-04-11T00:00:00+01:00,2.1625
Drammen,Backeparken,PM2.5,2021-04-12T00:00:00+01:00,1.475
Drammen,Backeparken,PM2.5,2021-04-13T00:00:00+01:00,2.4583333333
Drammen,Backeparken,PM2.5,2021-04-14T00:00:00+01:00,4.0041666667
Drammen,Backeparken,PM2.5,2021-04-15T00:00:00+01:00,4.9916666667
Drammen,Backeparken,PM2.5,2021-04-16T00:00:00+01:00,5.7125
Drammen,Backeparken,PM2.5,2021-04-17T00:00:00+01:00,5.5708333333
Drammen,Backeparken,PM2.5,2021-04-18T00:00:00+01:00,5.0833333333
Drammen,Backeparken,PM2.5,2021-04-19T00:00:00+01:00,6.9916666667
Drammen,Backeparken,PM2.5,2021-04-20T00:00:00+01:00,8.9583333333
Drammen,Backeparken,PM2.5,2021-04-21T00:00:00+01:00,2.9541666667
Drammen,Backeparken,PM2.5,2021-04-22T00:00:00+01:00,1.7291666667
Drammen,Backeparken,PM2.5,2021-04-23T00:00:00+01:00,1.9875
Drammen,Backeparken,PM2.5,2021-04-24T00:00:00+01:00,1.9916666667
Drammen,Backeparken,PM2.5,2021-04-25T00:00:00+01:00,1.2291666667
Drammen,Backeparken,PM2.5,2021-04-26T00:00:00+01:00,2.1916666667
Drammen,Backeparken,PM2.5,2021-04-27T00:00:00+01:00,3.3583333333
Drammen,Backeparken,PM2.5,2021-04-28T00:00:00+01:00,4.3083333333
Drammen,Backeparken,PM2.5,2021-04-29T00:00:00+01:00,4.6375
Drammen,Backeparken,PM2.5,2021-04-30T00:00:00+01:00,4.0041666667
Drammen,Backeparken,PM2.5,2021-05-01T00:00:00+01:00,4.4791666667
Drammen,Backeparken,PM2.5,2021-05-02T00:00:00+01:00,5.6208333333
Drammen,Backeparken,PM2.5,2021-05-03T00:00:00+01:00,5.225
Drammen,Backeparken,PM2.5,2021-05-04T00:00:00+01:00,4.9208333333
Drammen,Backeparken,PM2.5,2021-05-05T00:00:00+01:00,2.2041666667
Drammen,Backeparken,PM2.5,2021-05-06T00:00:00+01:00,3.9416666667
Drammen,Backeparken,PM2.5,2021-05-07T00:00:00+01:00,6.0541666667
Drammen,Backeparken,PM2.5,2021-05-08T00:00:00+01:00,4.4833333333
Drammen,Backeparken,PM2.5,2021-05-09T00:00:00+01:00,4.1375
Drammen,Backeparken,PM2.5,2021-05-10T00:00:00+01:00,4.0708333333
Drammen,Backeparken,PM2.5,2021-05-11T00:00:00+01:00,8.5708333333
Drammen,Backeparken,PM2.5,2021-05-12T00:00:00+01:00,5.1208333333
Drammen,Backeparken,PM2.5,2021-05-13T00:00:00+01:00,4.7458333333
Drammen,Backeparken,PM2.5,2021-05-14T00:00:00+01:00,12.3041666667
Drammen,Backeparken,PM2.5,2021-05-15T00:00:00+01:00,5.375
Drammen,Backeparken,PM2.5,2021-05-16T00:00:00+01:00,3.6
Drammen,Backeparken,PM2.5,2021-05-17T00:00:00+01:00,3.45
Drammen,Backeparken,PM2.5,2021-05-18T00:00:00+01:00,4.7916666667
Drammen,Backeparken,PM2.5,2021-05-19T00:00:00+01:00,6.3166666667
Drammen,Backeparken,PM2.5,2021-05-20T00:00:00+01:00,5.375
Drammen,Backeparken,PM2.5,2021-05-21T00:00:00+01:00,5.5375
Drammen,Backeparken,PM2.5,2021-05-22T00:00:00+01:00,5.8083333333
Drammen,Backeparken,PM2.5,2021-05-23T00:00:00+01:00,5.1458333333
Drammen,Backeparken,PM2.5,2021-05-24T00:00:00+01:00,4.6
Drammen,Backeparken,PM2.5,2021-05-25T00:00:00+01:00,5.1875
Drammen,Backeparken,PM2.5,2021-05-26T00:00:00+01:00,4.225
Drammen,Backeparken,PM2.5,2021-05-27T00:00:00+01:00,5.1708333333
Drammen,Backeparken,PM2.5,2021-05-28T00:00:00+01:00,4.8791666667
Drammen,Backeparken,PM2.5,2021-05-29T00:00:00+01:00,4.4291666667
Drammen,Backeparken,PM2.5,2021-05-30T00:00:00+01:00,7.1791666667
Drammen,Backeparken,PM2.5,2021-05-31T00:00:00+01:00,13.175
Drammen,Backeparken,PM2.5,2021-06-01T00:00:00+01:00,10.1875
Drammen,Backeparken,PM2.5,2021-06-02T00:00:00+01:00,6.0775
Drammen,Backeparken,PM2.5,2021-06-03T00:00:00+01:00,7.0694444444
Drammen,Backeparken,PM2.5,2021-06-04T00:00:00+01:00,9.6479166667
Drammen,Backeparken,PM2.5,2021-06-05T00:00:00+01:00,10.3208333333
Drammen,Backeparken,PM2.5,2021-06-06T00:00:00+01:00,13.12
Drammen,Backeparken,PM2.5,2021-06-07T00:00:00+01:00,10.6983333333
Drammen,Backeparken,PM2.5,2021-06-08T00:00:00+01:00,10.9933333333
Drammen,Backeparken,PM2.5,2021-06-09T00:00:00+01:00,11.9008333333
Drammen,Backeparken,PM2.5,2021-06-10T00:00:00+01:00,9.9041666667
Drammen,Backeparken,PM2.5,2021-06-11T00:00:00+01:00,8.1554166667
Drammen,Backeparken,PM2.5,2021-06-12T00:00:00+01:00,2.0454166667
Drammen,Backeparken,PM2.5,2021-06-13T00:00:00+01:00,1.8595833333
Drammen,Backeparken,PM2.5,2021-06-14T00:00:00+01:00,1.9145833333
Drammen,Backeparken,PM2.5,2021-06-15T00:00:00+01:00,1.285
Drammen,Backeparken,PM2.5,2021-06-16T00:00:00+01:00,5.23625
Drammen,Backeparken,PM2.5,2021-06-17T00:00:00+01:00,7.18375
Drammen,Backeparken,PM2.5,2021-06-18T00:00:00+01:00,14.4754166667
Drammen,Backeparken,PM2.5,2021-06-19T00:00:00+01:00,5.875
Drammen,Backeparken,PM2.5,2021-06-20T00:00:00+01:00,2.79125
Drammen,Backeparken,PM2.5,2021-06-21T00:00:00+01:00,4.9108333333
Drammen,Backeparken,PM2.5,2021-06-22T00:00:00+01:00,2.4325
Drammen,Backeparken,PM2.5,2021-06-23T00:00:00+01:00,3.525
Drammen,Backeparken,PM2.5,2021-06-24T00:00:00+01:00,7.4716666667
Drammen,Backeparken,PM2.5,2021-06-25T00:00:00+01:00,5.9308333333
Drammen,Backeparken,PM2.5,2021-06-26T00:00:00+01:00,6.7825
Drammen,Backeparken,PM2.5,2021-06-27T00:00:00+01:00,7.7670833333
Drammen,Backeparken,PM2.5,2021-06-28T00:00:00+01:00,7.7920833333
Drammen,Backeparken,PM2.5,2021-06-29T00:00:00+01:00,9.1591666667
Drammen,Backeparken,PM2.5,2021-06-30T00:00:00+01:00,3.0308333333
Drammen,Backeparken,PM2.5,2021-07-01T00:00:00+01:00,3.7375
Drammen,Backeparken,PM2.5,2021-07-02T00:00:00+01:00,5.1833333333
Drammen,Backeparken,PM2.5,2021-07-03T00:00:00+01:00,8.3833333333
Drammen,Backeparken,PM2.5,2021-07-04T00:00:00+01:00,11.3041666667
Drammen,Backeparken,PM2.5,2021-07-05T00:00:00+01:00,11.3291666667
Drammen,Backeparken,PM2.5,2021-07-06T00:00:00+01:00,6.15
Drammen,Backeparken,PM2.5,2021-07-07T00:00:00+01:00,4.7541666667
Drammen,Backeparken,PM2.5,2021-07-08T00:00:00+01:00,5.8583333333
Drammen,Backeparken,PM2.5,2021-07-09T00:00:00+01:00,5.8916666667
Drammen,Backeparken,PM2.5,2021-07-10T00:00:00+01:00,5.2833333333
Drammen,Backeparken,PM2.5,2021-07-11T00:00:00+01:00,5.9791666667
Drammen,Backeparken,PM2.5,2021-07-12T00:00:00+01:00,4.7125
Drammen,Backeparken,PM2.5,2021-07-13T00:00:00+01:00,5.5625
Drammen,Backeparken,PM2.5,2021-07-14T00:00:00+01:00,13.7173913043
Drammen,Backeparken,PM2.5,2021-07-15T00:00:00+01:00,10.5375
Drammen,Backeparken,PM2.5,2021-07-16T00:00:00+01:00,5.5958333333
Drammen,Backeparken,PM2.5,2021-07-17T00:00:00+01:00,6.2333333333
Drammen,Backeparken,PM2.5,2021-07-18T00:00:00+01:00,1.4125
Drammen,Backeparken,PM2.5,2021-07-19T00:00:00+01:00,2.3125
Drammen,Backeparken,PM2.5,2021-07-20T00:00:00+01:00,3.9875
Drammen,Backeparken,PM2.5,2021-07-21T00:00:00+01:00,3.2956521739
Drammen,Backeparken,PM2.5,2021-07-22T00:00:00+01:00,6.6041666667
Drammen,Backeparken,PM2.5,2021-07-23T00:00:00+01:00,6.7833333333
Drammen,Backeparken,PM2.5,2021-07-24T00:00:00+01:00,7.1083333333
Drammen,Backeparken,PM2.5,2021-07-25T00:00:00+01:00,8.3583333333
Drammen,Backeparken,PM2.5,2021-08-17T00:00:00+01:00,1.6125
Drammen,Backeparken,PM2.5,2021-08-18T00:00:00+01:00,2.1913043478
Drammen,Backeparken,PM2.5,2021-08-19T00:00:00+01:00,1.4458333333
Drammen,Backeparken,PM2.5,2021-08-20T00:00:00+01:00,1.55
Drammen,Backeparken,PM2.5,2021-08-21T00:00:00+01:00,2.0
Drammen,Backeparken,PM2.5,2021-08-22T00:00:00+01:00,4.1625
Drammen,Backeparken,PM2.5,2021-08-23T00:00:00+01:00,5.4041666667
Drammen,Backeparken,PM2.5,2021-08-24T00:00:00+01:00,7.275
Drammen,Backeparken,PM2.5,2021-08-25T00:00:00+01:00,1.7208333333
Drammen,Backeparken,PM2.5,2021-08-26T00:00:00+01:00,1.2458333333
Drammen,Backeparken,PM2.5,2021-08-27T00:00:00+01:00,3.0833333333
Drammen,Backeparken,PM2.5,2021-08-28T00:00:00+01:00,4.0333333333
Drammen,Backeparken,PM2.5,2021-08-29T00:00:00+01:00,5.2625
Drammen,Backeparken,PM2.5,2021-08-30T00:00:00+01:00,5.6333333333
Drammen,Backeparken,PM2.5,2021-08-31T00:00:00+01:00,6.3291666667
Drammen,Backeparken,PM2.5,2021-09-01T00:00:00+01:00,5.8958333333
Drammen,Backeparken,PM2.5,2021-09-02T00:00:00+01:00,6.0916666667
Drammen,Backeparken,PM2.5,2021-09-03T00:00:00+01:00,3.1041666667
Drammen,Backeparken,PM2.5,2021-09-04T00:00:00+01:00,1.4291666667
Drammen,Backeparken,PM2.5,2021-09-05T00:00:00+01:00,3.2125
Drammen,Backeparken,PM2.5,2021-09-06T00:00:00+01:00,6.0545454545
Drammen,Backeparken,PM2.5,2021-09-07T00:00:00+01:00,4.9916666667
Drammen,Backeparken,PM2.5,2021-09-08T00:00:00+01:00,3.5291666667
Drammen,Backeparken,PM2.5,2021-09-09T00:00:00+01:00,10.6083333333
Drammen,Backeparken,PM2.5,2021-09-10T00:00:00+01:00,20.8958333333
Drammen,Backeparken,PM2.5,2021-09-11T00:00:00+01:00,13.2333333333
Drammen,Backeparken,PM2.5,2021-09-12T00:00:00+01:00,3.9708333333
Drammen,Backeparken,PM2.5,2021-09-13T00:00:00+01:00,1.475
Drammen,Backeparken,PM2.5,2021-09-14T00:00:00+01:00,3.4083333333
Drammen,Backeparken,PM2.5,2021-09-15T00:00:00+01:00,4.175
Drammen,Backeparken,PM2.5,2021-09-16T00:00:00+01:00,2.1625
Drammen,Backeparken,PM2.5,2021-09-17T00:00:00+01:00,3.3875
Drammen,Backeparken,PM2.5,2021-09-18T00:00:00+01:00,4.4291666667
Drammen,Backeparken,PM2.5,2021-09-19T00:00:00+01:00,4.9708333333
Drammen,Backeparken,PM2.5,2021-09-20T00:00:00+01:00,5.4666666667
Drammen,Backeparken,PM2.5,2021-09-21T00:00:00+01:00,4.5458333333
Drammen,Backeparken,PM2.5,2021-09-22T00:00:00+01:00,5.4125
Drammen,Backeparken,PM2.5,2021-09-23T00:00:00+01:00,1.9
Drammen,Backeparken,PM2.5,2021-09-24T00:00:00+01:00,3.175
Drammen,Backeparken,PM2.5,2021-09-25T00:00:00+01:00,2.4375
Drammen,Backeparken,PM2.5,2021-09-26T00:00:00+01:00,5.825
Drammen,Backeparken,PM2.5,2021-09-27T00:00:00+01:00,5.1791666667
Drammen,Backeparken,PM2.5,2021-09-28T00:00:00+01:00,3.8625
Drammen,Backeparken,PM2.5,2021-09-29T00:00:00+01:00,5.25
Drammen,Backeparken,PM2.5,2021-09-30T00:00:00+01:00,5.0125
Drammen,Backeparken,PM2.5,2021-10-01T00:00:00+01:00,2.2
Drammen,Backeparken,PM2.5,2021-10-02T00:00:00+01:00,3.2875
Drammen,Backeparken,PM2.5,2021-10-03T00:00:00+01:00,3.1416666667
Drammen,Backeparken,PM2.5,2021-10-04T00:00:00+01:00,4.7
Drammen,Backeparken,PM2.5,2021-10-05T00:00:00+01:00,5.6272727273
Drammen,Backeparken,PM2.5,2021-10-06T00:00:00+01:00,4.4041666667
Drammen,Backeparken,PM2.5,2021-10-07T00:00:00+01:00,6.0041666667
Drammen,Backeparken,PM2.5,2021-10-08T00:00:00+01:00,6.65
Drammen,Backeparken,PM2.5,2021-10-09T00:00:00+01:00,8.0375
Drammen,Backeparken,PM2.5,2021-10-10T00:00:00+01:00,10.5291666667
Drammen,Backeparken,PM2.5,2021-10-11T00:00:00+01:00,2.6333333333
Drammen,Backeparken,PM2.5,2021-10-12T00:00:00+01:00,4.4083333333
Drammen,Backeparken,PM2.5,2021-10-13T00:00:00+01:00,5.7333333333
Drammen,Backeparken,PM2.5,2021-10-14T00:00:00+01:00,6.6875
Drammen,Backeparken,PM2.5,2021-10-15T00:00:00+01:00,2.5666666667
Drammen,Backeparken,PM2.5,2021-10-16T00:00:00+01:00,4.3875
Drammen,Backeparken,PM2.5,2021-10-17T00:00:00+01:00,6.8625
Drammen,Backeparken,PM2.5,2021-10-18T00:00:00+01:00,12.5541666667
Drammen,Backeparken,PM2.5,2021-10-19T00:00:00+01:00,7.6708333333
Drammen,Backeparken,PM2.5,2021-10-20T00:00:00+01:00,8.3375
Drammen,Backeparken,PM2.5,2021-10-21T00:00:00+01:00,2.4375
Drammen,Backeparken,PM2.5,2021-10-22T00:00:00+01:00,1.55
Drammen,Backeparken,PM2.5,2021-10-23T00:00:00+01:00,4.25
Drammen,Backeparken,PM2.5,2021-10-24T00:00:00+01:00,5.3875
Drammen,Backeparken,PM2.5,2021-10-25T00:00:00+01:00,5.5875
Drammen,Backeparken,PM2.5,2021-10-26T00:00:00+01:00,9.8916666667
Drammen,Backeparken,PM2.5,2021-10-27T00:00:00+01:00,8.7166666667
Drammen,Backeparken,PM2.5,2021-10-28T00:00:00+01:00,5.7958333333
Drammen,Backeparken,PM2.5,2021-10-29T00:00:00+01:00,17.5583333333
Drammen,Backeparken,PM2.5,2021-10-30T00:00:00+01:00,9.6416666667
Drammen,Backeparken,PM2.5,2021-10-31T00:00:00+01:00,7.3791666667
Drammen,Backeparken,PM2.5,2021-11-01T00:00:00+01:00,7.1083333333
Drammen,Backeparken,PM2.5,2021-11-02T00:00:00+01:00,8.9416666667
Drammen,Backeparken,PM2.5,2021-11-03T00:00:00+01:00,10.0625
Drammen,Backeparken,PM2.5,2021-11-04T00:00:00+01:00,5.5791666667
Drammen,Backeparken,PM2.5,2021-11-05T00:00:00+01:00,12.5666666667
Drammen,Backeparken,PM2.5,2021-11-06T00:00:00+01:00,15.6791666667
Drammen,Backeparken,PM2.5,2021-11-07T00:00:00+01:00,5.225
Drammen,Backeparken,PM2.5,2021-11-08T00:00:00+01:00,3.7208333333
Drammen,Backeparken,PM2.5,2021-11-09T00:00:00+01:00,13.0083333333
Drammen,Backeparken,PM2.5,2021-11-10T00:00:00+01:00,15.025
Drammen,Backeparken,PM2.5,2021-11-11T00:00:00+01:00,7.3875
Drammen,Backeparken,PM2.5,2021-11-12T00:00:00+01:00,16.975
Drammen,Backeparken,PM2.5,2021-11-13T00:00:00+01:00,7.8666666667
Drammen,Backeparken,PM2.5,2021-11-14T00:00:00+01:00,7.3458333333
Drammen,Backeparken,PM2.5,2021-11-15T00:00:00+01:00,10.9916666667
Drammen,Backeparken,PM2.5,2021-11-16T00:00:00+01:00,10.8958333333
Drammen,Backeparken,PM2.5,2021-11-17T00:00:00+01:00,11.0875
Drammen,Backeparken,PM2.5,2021-11-18T00:00:00+01:00,16.0208333333
Drammen,Backeparken,PM2.5,2021-11-19T00:00:00+01:00,6.6952380952
Drammen,Backeparken,PM2.5,2021-11-20T00:00:00+01:00,18.4083333333
Drammen,Backeparken,PM2.5,2021-11-21T00:00:00+01:00,15.325
Drammen,Backeparken,PM2.5,2021-11-22T00:00:00+01:00,27.1416666667
Drammen,Backeparken,PM2.5,2021-11-23T00:00:00+01:00,26.3125
Drammen,Backeparken,PM2.5,2021-11-24T00:00:00+01:00,19.9666666667
Drammen,Backeparken,PM2.5,2021-11-25T00:00:00+01:00,17.5041666667
Drammen,Backeparken,PM2.5,2021-11-26T00:00:00+01:00,11.3125
Drammen,Backeparken,PM2.5,2021-11-27T00:00:00+01:00,5.0916666667
Drammen,Backeparken,PM2.5,2021-11-28T00:00:00+01:00,19.9166666667
Drammen,Backeparken,PM2.5,2021-11-29T00:00:00+01:00,18.1583333333
Drammen,Backeparken,PM2.5,2021-11-30T00:00:00+01:00,20.6416666667
Drammen,Backeparken,PM2.5,2021-12-01T00:00:00+01:00,15.6
Drammen,Backeparken,PM2.5,2021-12-02T00:00:00+01:00,22.0125
Drammen,Backeparken,PM2.5,2021-12-03T00:00:00+01:00,14.2875
Drammen,Backeparken,PM2.5,2021-12-04T00:00:00+01:00,7.3041666667
Drammen,Backeparken,PM2.5,2021-12-05T00:00:00+01:00,4.5458333333
Drammen,Backeparken,PM2.5,2021-12-06T00:00:00+01:00,9.3375
Drammen,Backeparken,PM2.5,2021-12-07T00:00:00+01:00,10.225
Drammen,Backeparken,PM2.5,2021-12-08T00:00:00+01:00,9.5083333333
Drammen,Backeparken,PM2.5,2021-12-09T00:00:00+01:00,11.65
Drammen,Backeparken,PM2.5,2021-12-10T00:00:00+01:00,11.1041666667
Drammen,Backeparken,PM2.5,2021-12-11T00:00:00+01:00,12.1541666667
Drammen,Backeparken,PM2.5,2021-12-12T00:00:00+01:00,23.425
Drammen,Backeparken,PM2.5,2021-12-13T00:00:00+01:00,20.4375
Drammen,Backeparken,PM2.5,2021-12-14T00:00:00+01:00,17.65
Drammen,Backeparken,PM2.5,2021-12-15T00:00:00+01:00,37.4041666667
Drammen,Backeparken,PM2.5,2021-12-16T00:00:00+01:00,19.0083333333
Drammen,Backeparken,PM2.5,2021-12-17T00:00:00+01:00,38.4291666667
Drammen,Backeparken,PM2.5,2021-12-18T00:00:00+01:00,12.6833333333
Drammen,Backeparken,PM2.5,2021-12-19T00:00:00+01:00,7.3125
Drammen,Backeparken,PM2.5,2021-12-20T00:00:00+01:00,24.9304347826
Drammen,Backeparken,PM2.5,2021-12-21T00:00:00+01:00,26.3
Drammen,Backeparken,PM2.5,2021-12-22T00:00:00+01:00,23.3875
Drammen,Backeparken,PM2.5,2021-12-23T00:00:00+01:00,11.9625
Drammen,Backeparken,PM2.5,2021-12-24T00:00:00+01:00,14.8083333333
Drammen,Backeparken,PM2.5,2021-12-25T00:00:00+01:00,15.7916666667
Drammen,Backeparken,PM2.5,2021-12-26T00:00:00+01:00,45.6583333333
Drammen,Backeparken,PM2.5,2021-12-27T00:00:00+01:00,25.7291666667
Drammen,Backeparken,PM2.5,2021-12-28T00:00:00+01:00,16.1791666667
Drammen,Backeparken,PM2.5,2021-12-29T00:00:00+01:00,19.4375
Drammen,Backeparken,PM2.5,2021-12-30T00:00:00+01:00,18.4416666667
Drammen,Backeparken,PM2.5,2021-12-31T00:00:00+01:00,34.6375
Drammen,Backeparken,PM2.5,2022-01-01T00:00:00+01:00,41.625
Drammen,Backeparken,PM2.5,2022-01-02T00:00:00+01:00,21.25
Drammen,Backeparken,PM2.5,2022-01-03T00:00:00+01:00,13.9541666667
Drammen,Backeparken,PM2.5,2022-01-04T00:00:00+01:00,28.0625
Drammen,Backeparken,PM2.5,2022-01-05T00:00:00+01:00,13.525
Drammen,Backeparken,PM2.5,2022-01-06T00:00:00+01:00,36.1333333333
Drammen,Backeparken,PM2.5,2022-01-07T00:00:00+01:00,13.4666666667
Drammen,Backeparken,PM2.5,2022-01-08T00:00:00+01:00,10.1458333333
Drammen,Backeparken,PM2.5,2022-01-09T00:00:00+01:00,7.7625
Drammen,Backeparken,PM2.5,2022-01-10T00:00:00+01:00,11.3916666667
Drammen,Backeparken,PM2.5,2022-01-11T00:00:00+01:00,21.2666666667
Drammen,Backeparken,PM2.5,2022-01-12T00:00:00+01:00,38.4333333333
Drammen,Backeparken,PM2.5,2022-01-13T00:00:00+01:00,23.3125
Drammen,Backeparken,PM2.5,2022-01-14T00:00:00+01:00,5.15
Drammen,Backeparken,PM2.5,2022-01-15T00:00:00+01:00,26.7833333333
Drammen,Backeparken,PM2.5,2022-01-16T00:00:00+01:00,23.9083333333
Drammen,Backeparken,PM2.5,2022-01-17T00:00:00+01:00,9.5541666667
